"Id","RequestId","ProductId","Quantity"
"11938","8703","832","3"
"11939","2631","6384","21"
"11940","5894","2684","14"
"11941","4943","1176","3"
"11942","4564","4858","2"
"11943","8524","2647","10"
"11944","2123","888","18"
"11945","5580","30","3"
"11946","7710","1105","3"
"11947","1365","2628","18"
"11948","895","847","2"
"11949","8962","1727","12"
"11950","6734","2899","6"
"11951","4526","4915","4"
"11952","6704","3569","14"
"11953","3415","1588","22"
"11954","5922","2611","16"
"11955","1185","663","10"
"11956","8833","5788","25"
"11957","5250","3946","21"
"11958","3765","5982","8"
"11959","1195","3344","4"
"11960","8072","2195","1"
"11961","1367","4667","17"
"11962","711","3724","22"
"11963","6192","219","20"
"11964","3981","3053","9"
"11965","2198","2107","5"
"11966","551","1252","16"
"11967","1271","5659","15"
"11968","7915","1950","5"
"11969","2657","4271","17"
"11970","2188","5347","15"
"11971","6909","1993","12"
"11972","8037","2641","21"
"11973","6147","6303","22"
"11974","4431","1841","16"
"11975","5641","5152","21"
"11976","5677","4924","23"
"11977","7062","802","5"
"11978","1040","3489","8"
"11979","2044","744","6"
"11980","4552","4685","23"
"11981","658","2509","7"
"11982","7655","204","23"
"11983","1993","997","24"
"11984","4053","795","3"
"11985","7791","5399","11"
"11986","2472","2334","3"
"11987","6208","4382","13"
"11988","8952","2218","10"
"11989","2133","3621","23"
"11990","7369","2783","3"
"11991","5946","3044","13"
"11992","241","1773","19"
"11993","8457","502","20"
"11994","4907","6012","10"
"11995","7864","5061","14"
"11996","1017","6028","3"
"11997","1254","2856","23"
"11998","2511","5819","23"
"11999","5008","4792","6"
"12000","7140","6011","9"
"12001","4505","628","3"
"12002","5451","766","16"
"12003","5876","6147","24"
"12004","4755","1903","23"
"12005","5826","4130","10"
"12006","3558","2526","20"
"12007","4766","1008","21"
"12008","2163","5960","4"
"12009","8406","1945","6"
"12010","4808","2252","17"
"12011","3082","1347","5"
"12012","1461","4179","3"
"12013","7572","5713","5"
"12014","6672","3896","6"
"12015","721","3859","2"
"12016","5456","523","16"
"12017","5583","637","9"
"12018","101","2320","3"
"12019","2399","1603","1"
"12020","3315","223","13"
"12021","5728","2544","4"
"12022","5487","4408","19"
"12023","1997","3967","13"
"12024","8575","967","24"
"12025","6213","4486","4"
"12026","3157","2412","2"
"12027","4260","281","5"
"12028","3021","3328","20"
"12029","4915","729","18"
"12030","861","4303","7"
"12031","2767","3999","5"
"12032","1439","6417","19"
"12033","3720","3353","18"
"12034","1160","4152","13"
"12035","4206","4745","12"
"12036","6734","3591","9"
"12037","423","6090","18"
"12038","1132","2609","6"
"12039","644","3405","18"
"12040","7999","4642","16"
"12041","4023","4649","11"
"12042","5320","2052","13"
"12043","5741","1522","5"
"12044","7676","5076","11"
"12045","2539","4477","9"
"12046","1590","4513","9"
"12047","226","2715","25"
"12048","7745","6015","9"
"12049","790","1494","17"
"12050","6957","5737","15"
"12051","8601","4772","4"
"12052","5778","1328","4"
"12053","6729","2915","24"
"12054","745","2714","9"
"12055","6395","2158","10"
"12056","8419","467","18"
"12057","7264","5071","22"
"12058","8078","5478","8"
"12059","3939","918","17"
"12060","649","4009","16"
"12061","4788","3695","23"
"12062","5458","6242","22"
"12063","1080","5","11"
"12064","1220","4789","10"
"12065","2741","149","4"
"12066","7834","742","9"
"12067","8653","6330","4"
"12068","3436","4626","15"
"12069","4903","1205","23"
"12070","2649","669","6"
"12071","8689","128","23"
"12072","6389","2986","19"
"12073","2869","1616","13"
"12074","1444","5280","10"
"12075","3023","4851","21"
"12076","41","2912","19"
"12077","5019","3489","16"
"12078","7949","6486","17"
"12079","6233","4795","24"
"12080","7889","4184","11"
"12081","7213","5441","9"
"12082","3361","2246","6"
"12083","2014","4602","13"
"12084","6659","3298","14"
"12085","6186","5334","6"
"12086","3191","1072","16"
"12087","7091","5702","21"
"12088","790","3948","19"
"12089","8541","2743","25"
"12090","6970","1317","2"
"12091","3492","1638","13"
"12092","8549","712","1"
"12093","8892","4991","17"
"12094","3522","971","18"
"12095","7715","4338","20"
"12096","5574","1429","1"
"12097","3540","3396","23"
"12098","1666","6298","19"
"12099","952","124","14"
"12100","892","3607","16"
"12101","6185","4409","4"
"12102","585","5773","23"
"12103","1496","1615","22"
"12104","8954","3732","19"
"12105","6199","1667","1"
"12106","4819","1391","21"
"12107","8894","5784","24"
"12108","1838","5142","7"
"12109","8787","4862","23"
"12110","1008","817","10"
"12111","5665","3880","4"
"12112","2360","4879","7"
"12113","5211","473","12"
"12114","1347","4182","10"
"12115","7452","2846","21"
"12116","4306","4754","13"
"12117","5486","1923","16"
"12118","6472","5661","22"
"12119","7633","2710","2"
"12120","4683","5815","6"
"12121","1302","4405","25"
"12122","4089","1172","11"
"12123","5638","1961","25"
"12124","7285","5913","1"
"12125","6736","3317","2"
"12126","550","1037","11"
"12127","8332","4558","6"
"12128","4585","2426","12"
"12129","4837","6268","13"
"12130","208","1912","10"
"12131","299","1541","19"
"12132","3773","4952","7"
"12133","398","4614","19"
"12134","8847","2726","2"
"12135","4645","1087","17"
"12136","1576","1956","1"
"12137","1368","1134","23"
"12138","3112","2588","15"
"12139","5451","5264","24"
"12140","3642","1675","24"
"12141","4639","2685","12"
"12142","1993","4047","9"
"12143","1795","4816","3"
"12144","1429","5327","11"
"12145","6190","2187","14"
"12146","5033","5314","18"
"12147","8268","1662","24"
"12148","1315","69","14"
"12149","1565","852","24"
"12150","4117","156","19"
"12151","749","3900","1"
"12152","3946","3759","5"
"12153","4447","2014","22"
"12154","734","3010","19"
"12155","7107","2857","2"
"12156","2056","2935","1"
"12157","4474","2243","22"
"12158","2324","2059","10"
"12159","8458","4058","16"
"12160","6967","1927","11"
"12161","6554","3556","3"
"12162","647","6355","5"
"12163","1745","2823","17"
"12164","8341","2642","2"
"12165","3051","308","25"
"12166","128","2648","19"
"12167","3313","4842","14"
"12168","460","908","25"
"12169","7767","4966","10"
"12170","1825","1446","10"
"12171","1961","954","19"
"12172","8123","4012","9"
"12173","7616","3163","9"
"12174","336","2173","19"
"12175","34","6484","18"
"12176","2941","300","6"
"12177","6138","2376","15"
"12178","3757","1500","23"
"12179","1582","2354","18"
"12180","8737","6199","3"
"12181","7403","1145","12"
"12182","4014","5762","23"
"12183","4694","198","2"
"12184","4890","2401","13"
"12185","3329","3631","23"
"12186","2363","3006","21"
"12187","3944","505","8"
"12188","7833","1617","12"
"12189","3549","3284","17"
"12190","7473","5537","15"
"12191","6043","1159","11"
"12192","7140","3510","21"
"12193","1438","4319","18"
"12194","8436","5392","16"
"12195","6584","4356","24"
"12196","5347","3691","16"
"12197","4910","4382","3"
"12198","4131","4542","8"
"12199","4017","5202","15"
"12200","4685","377","24"
"12201","2363","4227","17"
"12202","1000","3559","24"
"12203","6959","2450","9"
"12204","7614","3979","3"
"12205","606","3922","15"
"12206","6415","2159","23"
"12207","8594","4649","6"
"12208","8812","284","24"
"12209","6765","767","16"
"12210","5640","773","11"
"12211","3009","5151","2"
"12212","3759","484","15"
"12213","1463","2330","20"
"12214","3022","4992","20"
"12215","8035","5914","2"
"12216","4914","3601","20"
"12217","3207","4789","24"
"12218","7706","6313","22"
"12219","4370","328","5"
"12220","3981","1913","10"
"12221","4089","2995","15"
"12222","536","1675","12"
"12223","1460","6001","21"
"12224","22","3498","20"
"12225","3136","5286","16"
"12226","8928","3967","13"
"12227","868","1830","16"
"12228","5949","2747","17"
"12229","7052","4842","19"
"12230","7834","1554","16"
"12231","4230","3546","25"
"12232","1355","5010","6"
"12233","1101","81","20"
"12234","7317","2694","17"
"12235","1645","504","4"
"12236","1497","493","15"
"12237","1326","4350","24"
"12238","6057","2301","22"
"12239","7958","5119","3"
"12240","3754","6297","17"
"12241","2433","5060","24"
"12242","4750","1005","3"
"12243","1731","707","20"
"12244","6240","189","5"
"12245","6780","4034","12"
"12246","2533","2415","9"
"12247","2754","3672","16"
"12248","7926","2665","12"
"12249","5736","723","4"
"12250","163","3103","17"
"12251","8740","3632","8"
"12252","5783","3562","18"
"12253","5198","1538","2"
"12254","6060","3260","8"
"12255","1600","1898","8"
"12256","3004","1808","11"
"12257","919","2811","25"
"12258","5017","2665","8"
"12259","4901","3026","14"
"12260","7088","1727","11"
"12261","2261","918","18"
"12262","8811","1074","20"
"12263","3958","6155","14"
"12264","4788","3344","6"
"12265","7864","6212","15"
"12266","8566","6025","9"
"12267","250","4291","3"
"12268","148","3220","1"
"12269","594","6432","16"
"12270","8918","5680","4"
"12271","4188","529","6"
"12272","198","1768","18"
"12273","2387","1591","25"
"12274","6166","3762","2"
"12275","7699","6312","9"
"12276","1905","3767","24"
"12277","4569","3629","4"
"12278","3844","3185","22"
"12279","1078","3344","1"
"12280","4549","6253","13"
"12281","525","2250","9"
"12282","5741","1179","22"
"12283","7453","4649","5"
"12284","7198","6401","5"
"12285","1226","4585","3"
"12286","517","3795","14"
"12287","854","4234","19"
"12288","3758","1805","5"
"12289","1247","364","22"
"12290","7817","2480","6"
"12291","3133","6216","23"
"12292","3061","5340","9"
"12293","1101","1994","23"
"12294","3219","5090","21"
"12295","1339","918","7"
"12296","5583","4014","18"
"12297","3374","622","14"
"12298","7034","2164","9"
"12299","3334","1960","9"
"12300","7638","2013","6"
"12301","2505","2006","13"
"12302","632","326","13"
"12303","8428","4","3"
"12304","2592","848","11"
"12305","595","5197","1"
"12306","2132","320","13"
"12307","8070","5760","17"
"12308","175","5031","19"
"12309","6413","2642","1"
"12310","6508","1295","20"
"12311","1805","2605","21"
"12312","943","4089","20"
"12313","8212","1269","17"
"12314","5242","6385","18"
"12315","1130","4017","1"
"12316","1728","151","19"
"12317","8157","465","8"
"12318","6523","3864","6"
"12319","3637","5636","6"
"12320","7137","4713","13"
"12321","7560","6295","7"
"12322","6530","4587","19"
"12323","8662","4899","20"
"12324","6561","4250","18"
"12325","6968","2360","21"
"12326","5213","1634","20"
"12327","2938","4423","8"
"12328","7090","3559","6"
"12329","4094","4001","24"
"12330","6718","4694","23"
"12331","7782","1309","23"
"12332","938","463","5"
"12333","6729","3449","8"
"12334","8447","2748","22"
"12335","8808","6332","20"
"12336","885","3899","18"
"12337","2391","968","19"
"12338","2844","5228","23"
"12339","6148","1697","17"
"12340","134","39","6"
"12341","7167","4796","13"
"12342","8881","5267","17"
"12343","858","5704","4"
"12344","544","4146","1"
"12345","7891","4497","3"
"12346","621","2964","11"
"12347","3848","1512","19"
"12348","7170","2899","2"
"12349","1153","803","21"
"12350","2953","425","20"
"12351","6821","4537","9"
"12352","5156","5923","24"
"12353","4099","1542","12"
"12354","3138","2210","20"
"12355","4133","6254","22"
"12356","3497","777","17"
"12357","2398","4766","2"
"12358","8151","1688","21"
"12359","1481","939","18"
"12360","2209","428","1"
"12361","4255","3296","18"
"12362","2958","5893","15"
"12363","2367","2363","11"
"12364","8006","4396","10"
"12365","3283","4889","10"
"12366","4360","5080","1"
"12367","7556","38","3"
"12368","3534","1869","10"
"12369","2905","6052","15"
"12370","5652","5414","25"
"12371","2257","6227","12"
"12372","2518","3907","1"
"12373","8700","1156","15"
"12374","7864","401","3"
"12375","6373","5999","15"
"12376","5521","1512","2"
"12377","1125","429","8"
"12378","5322","130","7"
"12379","2693","97","15"
"12380","1420","5769","11"
"12381","1474","3375","19"
"12382","8527","3191","22"
"12383","8375","1907","4"
"12384","5789","133","23"
"12385","2444","2525","20"
"12386","2079","4730","21"
"12387","5485","1206","25"
"12388","4919","4377","4"
"12389","8248","719","9"
"12390","4802","3792","18"
"12391","3488","3497","4"
"12392","4227","3077","12"
"12393","6925","3896","8"
"12394","8404","225","8"
"12395","1780","774","22"
"12396","7463","132","18"
"12397","7154","470","1"
"12398","2116","2686","5"
"12399","5410","5634","25"
"12400","1697","2516","14"
"12401","451","4396","14"
"12402","2942","1299","10"
"12403","2786","5130","22"
"12404","5302","788","10"
"12405","1385","658","15"
"12406","7525","3877","6"
"12407","7638","3200","18"
"12409","6518","1090","1"
"12410","7364","1981","9"
"12411","2262","6479","2"
"12412","7438","37","11"
"12413","6381","2967","24"
"12414","4223","4353","25"
"12415","961","4722","12"
"12416","4607","4463","21"
"12417","2060","4582","21"
"12418","2917","1986","6"
"12419","3417","2483","19"
"12420","5235","2799","24"
"12421","1959","5540","23"
"12422","4664","4012","8"
"12423","3978","5348","12"
"12424","3430","5497","10"
"12425","7585","4613","13"
"12426","240","1537","12"
"12427","2260","4655","7"
"12428","4124","6382","2"
"12429","6941","225","3"
"12430","2552","6226","21"
"12431","3968","6313","15"
"12432","407","6463","20"
"12433","3634","3604","6"
"12434","6841","359","9"
"12435","3796","3683","19"
"12436","7025","562","4"
"12437","7347","1913","23"
"12438","4881","2350","19"
"12439","8086","2289","11"
"12440","8973","4185","2"
"12441","97","3824","7"
"12442","5815","1449","18"
"12443","99","1957","20"
"12444","8926","5712","21"
"12445","7974","3240","6"
"12446","3047","5275","7"
"12447","1380","837","3"
"12448","4357","4958","11"
"12449","964","3802","1"
"12450","3495","2261","25"
"12451","2053","6449","10"
"12452","2644","1142","24"
"12453","6732","712","10"
"12454","3085","858","5"
"12455","6149","585","1"
"12456","8457","2770","7"
"12457","7043","1192","19"
"12458","8989","4559","1"
"12459","1997","1762","12"
"12460","5349","5897","24"
"12461","927","2578","7"
"12462","4154","5405","24"
"12463","2003","1423","6"
"12464","2731","3312","19"
"12465","7697","2027","16"
"12466","5657","4547","19"
"12467","8421","1181","2"
"12468","140","4352","14"
"12469","8965","363","11"
"12470","6874","3280","16"
"12471","8014","2052","12"
"12472","6748","2825","4"
"12473","7935","4930","12"
"12474","6467","2757","24"
"12475","5451","1871","9"
"12476","879","1441","6"
"12477","8555","4918","4"
"12478","7955","4082","22"
"12479","6061","5968","12"
"12480","4126","5754","3"
"12481","1178","2765","3"
"12482","74","2316","3"
"12483","5770","1622","20"
"12484","5289","1382","2"
"12485","6267","6119","5"
"12486","8623","5861","10"
"12487","7333","1102","19"
"12488","471","670","15"
"12489","8190","1591","20"
"12490","5466","5834","19"
"12491","2984","1383","9"
"12492","8041","2840","24"
"12493","1647","2958","14"
"12494","6191","3802","10"
"12495","2229","2087","11"
"12496","4650","939","7"
"12497","856","1813","6"
"12498","8712","3604","8"
"12499","2527","6228","12"
"12500","4517","3932","16"
"12501","6350","746","7"
"12502","787","691","9"
"12503","7067","2996","25"
"12504","5989","1365","24"
"12505","6179","4201","10"
"12506","7227","3367","15"
"12507","7147","3997","17"
"12508","4150","4923","20"
"12509","7358","2941","16"
"12510","6235","4607","24"
"12511","374","4946","23"
"12512","7231","2470","5"
"12513","2009","2952","4"
"12514","1076","2996","6"
"12515","8661","3691","22"
"12516","4573","4977","19"
"12517","2642","2483","22"
"12518","5664","2713","16"
"12519","2079","271","6"
"12520","2486","1913","2"
"12521","3178","2627","12"
"12522","6616","5005","11"
"12523","1359","2450","9"
"12524","957","3101","13"
"12525","8070","5358","13"
"12526","356","1683","23"
"12527","1681","3262","19"
"12528","61","157","9"
"12529","8520","3823","16"
"12530","6768","2793","18"
"12531","1974","2767","23"
"12532","2995","5408","19"
"12533","4334","4016","22"
"12534","6560","5142","10"
"12535","7962","4918","14"
"12536","325","1949","12"
"12537","4756","6082","16"
"12538","205","1121","10"
"12539","2825","3369","23"
"12540","8690","4795","23"
"12541","8553","1442","9"
"12542","7633","6477","3"
"12543","5660","190","4"
"12544","6952","1449","22"
"12545","8845","3233","20"
"12546","6756","3319","1"
"12547","5288","1270","13"
"12548","2701","5415","25"
"12549","3204","4039","14"
"12550","2939","1458","14"
"12551","3216","3717","4"
"12552","5292","869","22"
"12553","5042","3281","23"
"12554","2271","5085","11"
"12555","4737","5202","19"
"12556","7377","3892","3"
"12557","8054","1169","11"
"12558","1633","4530","23"
"12559","5209","4406","25"
"12560","5331","4027","14"
"12561","1740","5916","17"
"12562","7843","5937","6"
"12563","8985","1389","11"
"12564","7420","2933","10"
"12565","8131","657","14"
"12566","5610","4676","18"
"12567","3061","2814","25"
"12568","1054","2982","5"
"12569","1597","5241","7"
"12570","6852","991","20"
"12571","1415","1255","10"
"12572","5486","5160","3"
"12573","8732","138","6"
"12574","4066","4194","6"
"12575","2287","5233","19"
"12576","8591","2605","6"
"12577","8833","4334","17"
"12578","1519","3109","9"
"12579","7716","460","17"
"12580","5970","3720","15"
"12581","833","6330","7"
"12582","1872","2666","16"
"12583","288","4408","7"
"12584","4571","3746","22"
"12585","6639","5899","17"
"12586","448","1785","16"
"12587","7740","6115","21"
"12588","3425","1058","6"
"12589","5246","893","4"
"12590","6515","4037","10"
"12591","941","1954","13"
"12592","6366","3149","13"
"12593","4397","4141","2"
"12594","338","2671","1"
"12595","5368","3899","7"
"12596","1301","3421","13"
"12597","2484","4152","22"
"12598","1107","1379","2"
"12599","599","3885","20"
"12600","4649","5818","8"
"12601","4722","1579","19"
"12602","8114","633","6"
"12603","7303","1836","2"
"12604","7571","2363","8"
"12605","2095","120","19"
"12606","3465","4785","19"
"12607","4872","4180","6"
"12608","3249","5089","3"
"12609","6629","103","1"
"12610","8335","2504","15"
"12611","2959","4740","6"
"12612","1900","3654","24"
"12613","7170","4572","19"
"12614","6161","5467","6"
"12615","2516","2963","16"
"12616","1032","1409","12"
"12617","4402","896","21"
"12618","6894","334","25"
"12619","3596","4752","14"
"12620","3806","2788","23"
"12621","2641","4135","3"
"12622","6844","4296","24"
"12623","2306","1055","3"
"12624","4862","2055","11"
"12625","6224","2108","1"
"12626","2785","2082","15"
"12627","698","844","3"
"12628","2496","3485","22"
"12629","5294","1852","9"
"12630","7854","5758","5"
"12631","2816","627","13"
"12632","2694","1749","7"
"12633","3236","4890","1"
"12634","8053","4936","4"
"12635","506","2724","4"
"12636","5371","630","4"
"12637","7602","2835","14"
"12638","2010","4331","7"
"12639","938","214","13"
"12640","452","2087","15"
"12641","5620","4011","16"
"12642","2003","6183","11"
"12643","4899","4648","3"
"12644","196","1012","2"
"12645","6219","5975","1"
"12646","5672","5212","18"
"12647","8457","2933","6"
"12648","7431","1417","13"
"12649","7251","784","5"
"12650","4097","5402","17"
"12651","151","3113","9"
"12652","1065","1774","9"
"12653","355","3496","12"
"12654","760","5442","19"
"12655","2161","3440","5"
"12656","5439","2942","12"
"12657","223","490","24"
"12658","8188","3053","10"
"12659","4878","3219","4"
"12660","7818","2628","25"
"12661","3476","2519","4"
"12662","5647","4879","12"
"12663","3741","6385","11"
"12664","7090","6186","5"
"12665","2640","875","11"
"12666","1753","5720","22"
"12667","3372","3592","24"
"12668","4171","3968","12"
"12669","8899","1137","11"
"12670","4263","3164","12"
"12671","1699","5343","11"
"12672","5592","5385","11"
"12673","1628","3462","7"
"12674","4221","5794","9"
"12675","7429","5462","3"
"12676","2345","37","15"
"12677","5762","1712","6"
"12678","4928","332","12"
"12679","7182","333","7"
"12680","2984","3288","14"
"12681","5729","217","6"
"12682","3784","3461","4"
"12683","1834","1393","10"
"12684","3257","2856","18"
"12685","2333","45","14"
"12686","2619","1089","15"
"12687","2134","1192","4"
"12688","1272","2527","3"
"12689","8425","6036","5"
"12690","189","4672","15"
"12691","3324","4043","25"
"12692","4273","1869","15"
"12693","2945","3973","6"
"12694","6063","5058","15"
"12695","3445","936","25"
"12696","3088","2366","3"
"12697","8218","5520","13"
"12698","4386","4816","14"
"12699","7797","6290","18"
"12700","2026","5574","18"
"12701","3970","4092","3"
"12702","5488","4084","6"
"12703","5520","533","16"
"12704","7776","1640","21"
"12705","8618","5282","10"
"12706","6910","4345","14"
"12707","2345","4543","13"
"12708","336","5076","14"
"12709","7784","614","11"
"12710","8243","502","22"
"12711","7851","5569","4"
"12712","8363","702","7"
"12713","2899","622","17"
"12714","1561","3267","2"
"12715","7983","2988","4"
"12716","4425","2743","20"
"12717","3303","4181","21"
"12718","3635","2037","4"
"12719","2335","6345","25"
"12720","686","1397","20"
"12721","2359","221","22"
"12722","5769","2433","25"
"12723","4912","4956","10"
"12724","8490","4835","7"
"12725","6002","934","8"
"12726","468","5115","20"
"12727","3397","4220","12"
"12728","1940","878","21"
"12729","8740","2663","16"
"12730","8532","2324","14"
"12731","4400","1991","23"
"12732","3705","2648","21"
"12733","7460","3392","2"
"12734","2613","219","9"
"12735","51","2727","10"
"12736","5887","4287","7"
"12737","2392","2930","8"
"12738","4154","3085","14"
"12739","4811","3642","8"
"12740","1056","1860","17"
"12741","4341","4638","8"
"12742","7875","3907","14"
"12743","7341","1942","11"
"12744","332","4641","18"
"12745","7903","1932","22"
"12746","6777","2118","11"
"12747","81","1358","21"
"12748","5858","1597","21"
"12749","2802","1613","12"
"12751","6287","1524","20"
"12752","1034","4022","5"
"12753","966","3161","14"
"12754","8261","6290","7"
"12755","8322","5101","10"
"12756","6271","2283","17"
"12757","3257","3214","10"
"12758","5507","5405","12"
"12759","5105","3014","5"
"12760","6921","3163","12"
"12761","1301","4466","1"
"12762","3372","5731","5"
"12763","8269","5257","19"
"12764","3294","5843","23"
"12765","414","4430","16"
"12766","6235","1483","9"
"12767","4878","6025","2"
"12768","2099","4570","14"
"12769","5988","6151","21"
"12770","2391","165","11"
"12771","6774","4689","17"
"12772","7047","4771","1"
"12773","626","6368","23"
"12774","3704","715","11"
"12775","388","2061","13"
"12776","3662","5024","6"
"12777","3382","1383","15"
"12778","5580","5797","9"
"12779","4603","3582","7"
"12780","7018","3183","10"
"12781","3635","4440","17"
"12782","3354","5220","19"
"12783","6517","2759","9"
"12784","3067","4513","18"
"12785","4086","1296","13"
"12786","8026","6435","1"
"12787","3223","2714","5"
"12788","4721","2443","18"
"12789","4980","5722","18"
"12790","7628","5657","5"
"12791","3608","6486","23"
"12792","1611","20","8"
"12793","5461","3309","16"
"12794","3015","1434","3"
"12795","2566","4091","24"
"12796","8221","6436","4"
"12797","5683","3714","12"
"12798","3189","48","17"
"12799","8988","988","24"
"12800","8050","106","22"
"12801","6455","778","2"
"12802","2700","6329","9"
"12803","4198","3176","19"
"12804","4584","379","19"
"12805","2476","2218","11"
"12806","728","1104","7"
"12807","3840","4282","19"
"12808","6877","4353","22"
"12809","5308","5094","3"
"12810","4960","3855","10"
"12811","8792","760","17"
"12812","2365","5760","22"
"12813","6371","3372","15"
"12814","1736","1262","9"
"12815","2847","5604","9"
"12816","6187","3571","25"
"12817","7557","6046","25"
"12818","2476","2782","1"
"12819","7529","2396","9"
"12820","1742","5899","19"
"12821","8482","5928","11"
"12822","234","5899","17"
"12823","725","3256","11"
"12824","2758","5664","9"
"12825","3289","1649","24"
"12826","699","241","17"
"12827","1705","4257","23"
"12828","6544","1175","12"
"12829","8646","5619","2"
"12830","926","6320","7"
"12831","8445","6155","4"
"12832","454","1255","19"
"12833","3026","3647","25"
"12834","5649","2817","6"
"12835","7035","1091","7"
"12836","2826","944","19"
"12837","2428","1137","11"
"12838","5569","320","4"
"12839","8467","3834","9"
"12840","3985","4627","12"
"12841","2362","3775","15"
"12842","3889","701","1"
"12843","5417","5847","12"
"12844","345","466","13"
"12845","6409","1067","14"
"12846","6624","3802","6"
"12847","7158","5564","13"
"12848","5614","2306","5"
"12849","2614","2850","16"
"12850","450","3862","8"
"12851","7423","3906","12"
"12852","3150","1422","17"
"12853","3557","1751","15"
"12854","8602","3304","8"
"12855","7836","5939","14"
"12856","3445","5324","8"
"12857","1571","5400","21"
"12858","6560","1724","25"
"12859","7333","4461","25"
"12860","5213","565","21"
"12861","1492","4079","25"
"12862","5846","471","8"
"12863","203","4731","19"
"12864","3396","904","22"
"12865","7110","2935","25"
"12866","8343","5722","9"
"12867","5974","1025","6"
"12868","1816","2054","11"
"12869","2137","435","21"
"12870","5811","4861","20"
"12871","7233","3987","17"
"12872","7293","1328","12"
"12873","907","4179","5"
"12874","5758","2764","24"
"12875","1197","3617","7"
"12876","919","1204","15"
"12877","2538","408","25"
"12878","8037","3446","8"
"12879","8477","197","25"
"12880","6643","4640","22"
"12881","6675","285","9"
"12882","7875","4501","2"
"12883","2737","2946","4"
"12884","1772","1820","24"
"12885","8789","469","7"
"12886","5681","2366","25"
"12887","2923","4775","13"
"12888","3713","2581","2"
"12889","6696","102","18"
"12890","7872","3301","23"
"12891","3514","5617","18"
"12892","8367","2211","19"
"12893","8008","3190","17"
"12894","7336","140","15"
"12895","6107","3139","20"
"12896","1078","3465","2"
"12897","2935","3842","7"
"12898","2606","1455","2"
"12899","687","4060","25"
"12900","8610","1144","7"
"12901","1132","710","9"
"12902","6023","1835","18"
"12903","5357","6123","1"
"12904","5052","408","19"
"12905","8739","5595","15"
"12906","3285","467","2"
"12907","3265","2458","18"
"12908","1674","2855","14"
"12909","7702","2467","11"
"12910","3329","3444","22"
"12911","7099","2689","12"
"12912","8011","3447","2"
"12913","7147","1254","5"
"12914","996","5810","21"
"12915","820","2678","9"
"12916","4849","1124","15"
"12917","1057","1012","23"
"12918","6822","750","18"
"12919","2865","5039","14"
"12920","7636","1796","25"
"12921","1264","1434","25"
"12922","734","2121","7"
"12923","8150","1541","1"
"12924","8638","5478","13"
"12926","7437","2","12"
"12927","6689","650","24"
"12928","5851","1510","15"
"12929","6108","6380","2"
"12930","4342","5643","5"
"12931","7531","5345","15"
"12932","4354","4865","5"
"12933","6924","2391","6"
"12934","8993","3629","9"
"12935","582","31","23"
"12936","4161","3525","1"
"12937","8668","1698","17"
"12938","3114","1884","1"
"12939","8743","2540","20"
"12940","5563","1654","7"
"12941","5663","937","10"
"12942","2836","5628","7"
"12943","2694","1129","15"
"12944","7765","1846","23"
"12945","7490","2786","7"
"12946","4999","3896","3"
"12947","6514","3545","17"
"12948","869","3372","7"
"12949","7174","5303","10"
"12950","550","106","6"
"12951","1192","3576","22"
"12952","4888","1893","4"
"12953","5422","3298","23"
"12954","5162","2887","14"
"12955","1597","4550","2"
"12956","1947","1855","7"
"12957","6200","913","22"
"12958","3096","629","19"
"12959","7549","1763","13"
"12960","6516","4088","3"
"12961","1090","3929","24"
"12962","4595","4158","21"
"12963","6926","2855","6"
"12964","6022","5917","10"
"12965","6958","2387","7"
"12966","5470","3606","7"
"12967","784","1620","5"
"12968","6566","1443","20"
"12969","6021","4938","11"
"12970","4295","3184","14"
"12971","8489","4976","18"
"12972","3332","3641","5"
"12973","6225","4247","20"
"12974","1120","2366","6"
"12975","6267","3862","12"
"12976","7414","1155","6"
"12977","3606","1807","11"
"12978","5609","1070","17"
"12979","3496","2523","19"
"12980","7492","743","1"
"12981","7528","1049","1"
"12982","2995","1669","8"
"12983","5289","290","4"
"12984","2527","1048","22"
"12985","6593","560","5"
"12986","1497","2311","15"
"12987","5506","6077","13"
"12988","3689","3599","17"
"12989","1869","4355","16"
"12990","5925","5190","22"
"12991","553","748","25"
"12992","8995","146","4"
"12993","7925","3354","1"
"12994","33","1741","7"
"12995","2063","6045","20"
"12996","1552","2905","1"
"12997","4907","2833","18"
"12998","7066","5918","13"
"12999","476","3475","12"
"13000","2920","5309","2"
"13001","3292","6210","23"
"13002","6679","1735","17"
"13003","5533","1988","13"
"13004","8421","3579","8"
"13005","852","6355","13"
"13006","2341","441","9"
"13007","6581","2010","16"
"13008","248","5695","7"
"13009","134","2597","6"
"13010","4885","829","14"
"13011","283","5249","3"
"13012","7801","4873","2"
"13013","515","6421","13"
"13014","3585","6455","2"
"13015","8600","5928","4"
"13016","1572","4717","2"
"13017","423","4165","10"
"13018","1071","5321","7"
"13019","3955","1199","13"
"13020","811","6206","3"
"13021","3857","4383","10"
"13022","875","4614","2"
"13023","3074","2022","14"
"13024","7267","3202","16"
"13025","3739","5741","12"
"13026","8512","5795","11"
"13027","6156","698","19"
"13028","538","6372","9"
"13029","2879","5810","16"
"13030","557","4694","19"
"13031","50","5242","1"
"13032","5192","4465","8"
"13033","6975","3233","2"
"13034","7168","1406","24"
"13035","8276","1774","25"
"13036","3806","2489","1"
"13037","3336","5404","14"
"13038","232","4400","24"
"13039","6111","310","9"
