"Id","Description","Justification","RejectionReason","DeliveryMode","SubmittedDate","DateNeeded","Status","Total","UserId"
"2027","Temp description 3","Temp justification 1",,"In-Person Pickup","03/08/2023","03/20/2023","APPROVED","9.69","284"
"2028","Temp description 3","Temp justification 1",,"In-Person Pickup","03/04/2023","03/19/2023","PENDING","23.25","1059"
"2029","Temp description 1","Temp justification 1",,"White-Glove","03/03/2023","03/15/2023","APPROVED","57.92","4094"
"2030","Temp description 3","Temp justification 2",,"Standard Shipping","03/04/2023","03/20/2023","REVIEW","11","4879"
"2031","Temp description 3","Temp justification 3",,"White-Glove","03/03/2023","03/20/2023","REVIEW","58.58","4601"
"2032","Temp description 3","Temp justification 2",,"White-Glove","03/06/2023","03/17/2023","APPROVED","49.64","660"
"2034","Temp description 3","Temp justification 2","Temp rejection reason 2","Digital","03/02/2023","03/20/2023","REJECTED","3.05","4048"
"2037","Temp description 3","Temp justification 3",,"In-Person Pickup","03/05/2023","03/15/2023","APPROVED","64.05","4921"
"2038","Temp description 1","Temp justification 1",,"Digital","03/07/2023","03/18/2023","PENDING","3.62","4210"
"2039","Temp description 3","Temp justification 3",,"Courier","03/03/2023","03/19/2023","PENDING","5.95","2248"
"2040","temp description 2","Temp justification 3",,"Digital","03/07/2023","03/18/2023","PENDING","16.15","3067"
"2042","temp description 2","Temp justification 3",,"In-Person Pickup","03/04/2023","03/20/2023","PENDING","13.44","4948"
"2043","Temp description 1","Temp justification 1",,"White-Glove","03/04/2023","03/15/2023","PENDING","10.47","3851"
"2044","Temp description 1","Temp justification 2",,"Express Shipping","03/06/2023","03/21/2023","PENDING","0.83","975"
"2045","temp description 2","Temp justification 1","Temp rejection reason 3","Freight","03/06/2023","03/19/2023","REJECTED","18.6","4915"
"2046","temp description 2","Temp justification 1",,"Digital","03/04/2023","03/16/2023","REVIEW","10.31","1298"
"2047","temp description 2","Temp justification 1",,"In-Person Pickup","03/02/2023","03/18/2023","APPROVED","93.81","4305"
"2048","Temp description 1","Temp justification 3",,"White-Glove","03/08/2023","03/19/2023","APPROVED","13.38","43"
"2049","Temp description 3","Temp justification 1",,"Standard Shipping","03/08/2023","03/18/2023","PENDING","1.93","1149"
"2050","Temp description 1","Temp justification 1",,"Courier","03/05/2023","03/16/2023","PENDING","18.75","510"
"2051","Temp description 1","Temp justification 1",,"In-Person Pickup","03/02/2023","03/17/2023","REVIEW","4.52","1474"
"2052","temp description 2","Temp justification 1","Temp rejection reason 1","Freight","03/02/2023","03/21/2023","REJECTED","4.09","3980"
"2055","temp description 2","Temp justification 3",,"Courier","03/04/2023","03/15/2023","PENDING","32.08","1613"
"2056","temp description 2","Temp justification 3",,"Freight","03/04/2023","03/15/2023","APPROVED","4.68","2033"
"2058","Temp description 3","Temp justification 1","Temp rejection reason 3","White-Glove","03/06/2023","03/21/2023","REJECTED","0.69","1561"
"2060","Temp description 1","Temp justification 1",,"In-Person Pickup","03/06/2023","03/15/2023","PENDING","1.81","3447"
"2061","Temp description 3","Temp justification 3",,"Digital","03/06/2023","03/17/2023","APPROVED","27.43","2697"
"2063","temp description 2","Temp justification 1","Temp rejection reason 3","Digital","03/07/2023","03/17/2023","REJECTED","2.74","4273"
"2064","Temp description 1","Temp justification 3",,"Digital","03/03/2023","03/19/2023","APPROVED","21.42","42"
"2065","Temp description 1","Temp justification 1",,"Digital","03/03/2023","03/19/2023","PENDING","26.58","4768"
"2066","temp description 2","Temp justification 3",,"Digital","03/04/2023","03/15/2023","REVIEW","15.38","4719"
"2067","temp description 2","Temp justification 2",,"Freight","03/05/2023","03/15/2023","APPROVED","2.84","1257"
"2068","Temp description 3","Temp justification 2",,"Standard Shipping","03/05/2023","03/19/2023","PENDING","4.57","2238"
"2070","Temp description 3","Temp justification 3","Temp rejection reason 1","White-Glove","03/03/2023","03/18/2023","REJECTED","6.2","4136"
"2072","Temp description 3","Temp justification 2",,"Express Shipping","03/06/2023","03/16/2023","APPROVED","8.77","2205"
"2074","Temp description 1","Temp justification 1",,"In-Person Pickup","03/02/2023","03/18/2023","PENDING","15.06","1187"
"2075","Temp description 1","Temp justification 2",,"Freight","03/04/2023","03/18/2023","APPROVED","3.25","207"
"2077","Temp description 3","Temp justification 2",,"White-Glove","03/08/2023","03/18/2023","APPROVED","7.88","939"
"2078","temp description 2","Temp justification 2","Temp rejection reason 2","Courier","03/08/2023","03/18/2023","REJECTED","2.7","2881"
"2079","Temp description 3","Temp justification 2",,"White-Glove","03/02/2023","03/18/2023","PENDING","2.54","3759"
"2080","Temp description 3","Temp justification 2",,"Freight","03/07/2023","03/19/2023","APPROVED","21","2535"
"2081","Temp description 3","Temp justification 3",,"Express Shipping","03/05/2023","03/17/2023","PENDING","5.01","4590"
"2082","Temp description 1","Temp justification 3","Temp rejection reason 2","Standard Shipping","03/01/2023","03/20/2023","REJECTED","9.16","2085"
"2084","Temp description 3","Temp justification 1","Temp rejection reason 2","Digital","03/06/2023","03/15/2023","REJECTED","23.35","218"
"2085","Temp description 1","Temp justification 1",,"Freight","03/08/2023","03/21/2023","REVIEW","34.36","592"
"2086","Temp description 3","Temp justification 2",,"Freight","03/05/2023","03/20/2023","PENDING","13.08","2783"
"2087","Temp description 1","Temp justification 2",,"In-Person Pickup","03/04/2023","03/15/2023","REVIEW","4.53","1397"
"2088","Temp description 3","Temp justification 3","Temp rejection reason 2","Courier","03/04/2023","03/21/2023","REJECTED","2.28","1629"
"2089","Temp description 1","Temp justification 3",,"White-Glove","03/04/2023","03/15/2023","REVIEW","11.55","1080"
"2090","Temp description 1","Temp justification 2","Temp rejection reason 1","White-Glove","03/04/2023","03/19/2023","REJECTED","1.56","3014"
"2091","temp description 2","Temp justification 3",,"White-Glove","03/01/2023","03/17/2023","APPROVED","12.73","3749"
"2093","temp description 2","Temp justification 2","Temp rejection reason 3","In-Person Pickup","03/03/2023","03/21/2023","REJECTED","10.8","4869"
"2094","Temp description 1","Temp justification 3",,"Freight","03/03/2023","03/16/2023","PENDING","3.01","2201"
"2095","Temp description 3","Temp justification 1",,"Standard Shipping","03/04/2023","03/21/2023","REVIEW","3.9","1898"
"2096","Temp description 1","Temp justification 1",,"Freight","03/08/2023","03/19/2023","REVIEW","0.83","3561"
"2097","Temp description 1","Temp justification 3",,"White-Glove","03/06/2023","03/20/2023","APPROVED","13.67","3360"
"2098","Temp description 1","Temp justification 2","Temp rejection reason 3","Courier","03/08/2023","03/21/2023","REJECTED","17.69","654"
"2099","Temp description 1","Temp justification 1",,"Digital","03/08/2023","03/15/2023","APPROVED","17.19","2158"
"2100","Temp description 3","Temp justification 3",,"Digital","03/08/2023","03/20/2023","REVIEW","97","2604"
"2101","Temp description 1","Temp justification 3",,"Courier","03/03/2023","03/18/2023","APPROVED","8.72","2986"
"2103","temp description 2","Temp justification 2",,"White-Glove","03/01/2023","03/15/2023","APPROVED","17.64","603"
"2104","temp description 2","Temp justification 1",,"Standard Shipping","03/05/2023","03/19/2023","REVIEW","3","1736"
"2105","Temp description 1","Temp justification 2",,"In-Person Pickup","03/04/2023","03/18/2023","PENDING","2.15","2306"
"2106","Temp description 1","Temp justification 2",,"Freight","03/02/2023","03/19/2023","REVIEW","8.85","1480"
"2107","Temp description 1","Temp justification 3","Temp rejection reason 1","Courier","03/08/2023","03/17/2023","REJECTED","21.49","355"
"2108","Temp description 3","Temp justification 1",,"Digital","03/08/2023","03/18/2023","APPROVED","13.11","2088"
"2109","temp description 2","Temp justification 2","Temp rejection reason 3","Standard Shipping","03/03/2023","03/21/2023","REJECTED","7.99","1451"
"2110","Temp description 1","Temp justification 3",,"White-Glove","03/04/2023","03/18/2023","PENDING","3.78","4243"
"2111","Temp description 1","Temp justification 2","Temp rejection reason 3","Freight","03/07/2023","03/19/2023","REJECTED","20.94","2308"
"2113","temp description 2","Temp justification 1","Temp rejection reason 1","White-Glove","03/03/2023","03/18/2023","REJECTED","26.03","3867"
"2114","temp description 2","Temp justification 1",,"Digital","03/05/2023","03/21/2023","APPROVED","6.93","3176"
"2115","Temp description 3","Temp justification 1","Temp rejection reason 1","Express Shipping","03/06/2023","03/21/2023","REJECTED","3.65","4863"
"2116","temp description 2","Temp justification 3",,"Freight","03/06/2023","03/21/2023","REVIEW","10.57","3761"
"2117","temp description 2","Temp justification 2","Temp rejection reason 1","Standard Shipping","03/05/2023","03/17/2023","REJECTED","10.74","3598"
"2119","Temp description 3","Temp justification 1",,"Freight","03/07/2023","03/20/2023","PENDING","11.68","301"
"2120","temp description 2","Temp justification 3","Temp rejection reason 2","Standard Shipping","03/02/2023","03/15/2023","REJECTED","16.63","185"
"2121","Temp description 1","Temp justification 2","Temp rejection reason 3","Standard Shipping","03/03/2023","03/19/2023","REJECTED","4.35","1080"
"2123","Temp description 1","Temp justification 2",,"In-Person Pickup","03/01/2023","03/17/2023","PENDING","4.6","2786"
"2125","Temp description 1","Temp justification 3",,"Courier","03/02/2023","03/15/2023","REVIEW","5.62","4898"
"2126","Temp description 3","Temp justification 1",,"Express Shipping","03/02/2023","03/20/2023","REVIEW","11.02","3982"
"2127","Temp description 3","Temp justification 2",,"White-Glove","03/05/2023","03/15/2023","REVIEW","35.03","2257"
"2130","Temp description 1","Temp justification 3","Temp rejection reason 3","White-Glove","03/07/2023","03/18/2023","REJECTED","21.78","4763"
"2131","Temp description 3","Temp justification 1",,"White-Glove","03/08/2023","03/19/2023","PENDING","6.92","2026"
"2132","Temp description 1","Temp justification 2",,"Digital","03/02/2023","03/19/2023","APPROVED","6.26","4812"
"2133","Temp description 1","Temp justification 1",,"Freight","03/01/2023","03/17/2023","REVIEW","20.95","2743"
"2134","temp description 2","Temp justification 3",,"White-Glove","03/08/2023","03/18/2023","PENDING","97.57","3655"
"2135","Temp description 1","Temp justification 2",,"Standard Shipping","03/01/2023","03/19/2023","PENDING","161.49","1379"
"2136","Temp description 3","Temp justification 3",,"Digital","03/08/2023","03/19/2023","REVIEW","17.08","3511"
"2137","Temp description 3","Temp justification 2",,"Express Shipping","03/06/2023","03/21/2023","APPROVED","16.43","4944"
"2138","Temp description 1","Temp justification 3",,"Courier","03/01/2023","03/17/2023","REVIEW","17.45","763"
"2139","Temp description 3","Temp justification 3",,"Digital","03/05/2023","03/16/2023","REVIEW","0.74","633"
"2140","temp description 2","Temp justification 3",,"Digital","03/02/2023","03/21/2023","REVIEW","29.44","4206"
"2141","Temp description 1","Temp justification 1","Temp rejection reason 3","Courier","03/03/2023","03/15/2023","REJECTED","3.36","991"
"2143","Temp description 3","Temp justification 2",,"Standard Shipping","03/05/2023","03/20/2023","PENDING","9.52","4487"
"2144","Temp description 1","Temp justification 1",,"Digital","03/04/2023","03/21/2023","REVIEW","35.89","1076"
"2145","temp description 2","Temp justification 2",,"Digital","03/03/2023","03/18/2023","PENDING","10.03","4188"
"2146","temp description 2","Temp justification 2",,"Courier","03/05/2023","03/17/2023","APPROVED","17.21","2515"
"2147","Temp description 3","Temp justification 1",,"Standard Shipping","03/04/2023","03/17/2023","REVIEW","72.86","3754"
"2149","Temp description 1","Temp justification 2","Temp rejection reason 2","Courier","03/01/2023","03/18/2023","REJECTED","12.09","1335"
"2150","Temp description 3","Temp justification 1",,"Courier","03/04/2023","03/19/2023","PENDING","3.39","2865"
"2151","temp description 2","Temp justification 2",,"Freight","03/04/2023","03/19/2023","APPROVED","7.75","3374"
"2152","temp description 2","Temp justification 1",,"Express Shipping","03/05/2023","03/19/2023","REVIEW","14.44","4863"
"2155","temp description 2","Temp justification 3",,"Standard Shipping","03/06/2023","03/21/2023","APPROVED","3.32","4219"
"2156","Temp description 3","Temp justification 3",,"In-Person Pickup","03/07/2023","03/15/2023","PENDING","5.38","4546"
"2158","temp description 2","Temp justification 1",,"Express Shipping","03/02/2023","03/15/2023","APPROVED","46.09","1348"
"2159","Temp description 3","Temp justification 3",,"In-Person Pickup","03/06/2023","03/19/2023","REVIEW","18.04","4746"
"2160","Temp description 3","Temp justification 3",,"Standard Shipping","03/03/2023","03/20/2023","APPROVED","3.4","3362"
"2161","Temp description 1","Temp justification 2",,"White-Glove","03/06/2023","03/15/2023","PENDING","6.9","2586"
"2163","temp description 2","Temp justification 1","Temp rejection reason 2","Digital","03/03/2023","03/19/2023","REJECTED","14.72","4490"
"2164","Temp description 3","Temp justification 2",,"White-Glove","03/04/2023","03/18/2023","REVIEW","20.65","2678"
"2165","temp description 2","Temp justification 3",,"Freight","03/02/2023","03/21/2023","PENDING","10.86","544"
"2166","Temp description 3","Temp justification 2",,"Express Shipping","03/04/2023","03/16/2023","REVIEW","3.19","1176"
"2167","temp description 2","Temp justification 2","Temp rejection reason 1","In-Person Pickup","03/06/2023","03/21/2023","REJECTED","21.09","3037"
"2168","Temp description 3","Temp justification 1","Temp rejection reason 1","Standard Shipping","03/06/2023","03/21/2023","REJECTED","1.11","2852"
"2170","Temp description 3","Temp justification 3",,"Express Shipping","03/07/2023","03/19/2023","PENDING","8.58","1055"
"2171","temp description 2","Temp justification 1",,"Digital","03/06/2023","03/18/2023","REVIEW","2.73","3366"
"2172","Temp description 3","Temp justification 2",,"Courier","03/08/2023","03/17/2023","PENDING","22.96","1822"
"2173","temp description 2","Temp justification 1",,"Express Shipping","03/04/2023","03/16/2023","PENDING","28.21","3755"
"2174","temp description 2","Temp justification 1",,"Digital","03/02/2023","03/17/2023","APPROVED","6.55","4061"
"2175","temp description 2","Temp justification 3","Temp rejection reason 3","Courier","03/04/2023","03/20/2023","REJECTED","3.06","3863"
"2177","Temp description 3","Temp justification 2",,"Digital","03/02/2023","03/19/2023","PENDING","10.43","4033"
"2178","Temp description 1","Temp justification 2",,"Courier","03/07/2023","03/21/2023","APPROVED","8.05","2101"
"2179","Temp description 1","Temp justification 1",,"White-Glove","03/05/2023","03/15/2023","PENDING","14.18","963"
"2180","Temp description 1","Temp justification 1",,"Digital","03/01/2023","03/16/2023","APPROVED","5.28","1296"
"2181","Temp description 3","Temp justification 1",,"In-Person Pickup","03/05/2023","03/18/2023","PENDING","0.87","320"
"2182","Temp description 3","Temp justification 3",,"White-Glove","03/06/2023","03/15/2023","APPROVED","3.5","743"
"2183","temp description 2","Temp justification 2",,"White-Glove","03/08/2023","03/16/2023","REVIEW","4.68","836"
"2184","Temp description 1","Temp justification 1",,"Express Shipping","03/06/2023","03/16/2023","PENDING","2.02","3475"
"2185","Temp description 3","Temp justification 3",,"Digital","03/03/2023","03/21/2023","REVIEW","10.78","651"
"2188","temp description 2","Temp justification 1",,"Express Shipping","03/08/2023","03/18/2023","PENDING","18.64","395"
"2189","temp description 2","Temp justification 3","Temp rejection reason 3","In-Person Pickup","03/02/2023","03/18/2023","REJECTED","11.16","4310"
"2190","Temp description 3","Temp justification 2",,"Standard Shipping","03/07/2023","03/17/2023","REVIEW","4.14","4183"
"2191","Temp description 3","Temp justification 2",,"Courier","03/07/2023","03/17/2023","REVIEW","7.48","1238"
"2192","temp description 2","Temp justification 3",,"Standard Shipping","03/06/2023","03/16/2023","PENDING","71.18","2573"
"2193","Temp description 3","Temp justification 3","Temp rejection reason 1","Standard Shipping","03/01/2023","03/18/2023","REJECTED","1.97","455"
"2194","Temp description 3","Temp justification 3",,"Express Shipping","03/02/2023","03/18/2023","PENDING","6.51","1494"
"2195","Temp description 1","Temp justification 1","Temp rejection reason 2","In-Person Pickup","03/02/2023","03/18/2023","REJECTED","13.6","1889"
"2196","Temp description 3","Temp justification 1",,"Digital","03/06/2023","03/21/2023","PENDING","5.53","1446"
"2197","Temp description 1","Temp justification 2",,"Courier","03/07/2023","03/17/2023","PENDING","26.04","4196"
"2198","temp description 2","Temp justification 3",,"Freight","03/07/2023","03/19/2023","APPROVED","56.7","4585"
"2199","Temp description 1","Temp justification 3",,"In-Person Pickup","03/06/2023","03/18/2023","REVIEW","29.8","3089"
"2200","temp description 2","Temp justification 1",,"Express Shipping","03/06/2023","03/21/2023","REVIEW","1.47","123"
"2202","Temp description 3","Temp justification 2",,"Digital","03/01/2023","03/17/2023","REVIEW","20.29","2763"
"2204","Temp description 3","Temp justification 1",,"Freight","03/08/2023","03/15/2023","REVIEW","2.74","4085"
"2206","temp description 2","Temp justification 2","Temp rejection reason 2","In-Person Pickup","03/06/2023","03/20/2023","REJECTED","6.72","2426"
"2207","Temp description 3","Temp justification 3",,"In-Person Pickup","03/01/2023","03/19/2023","APPROVED","28.54","3105"
"2208","temp description 2","Temp justification 1",,"White-Glove","03/01/2023","03/17/2023","APPROVED","9.22","612"
"2209","temp description 2","Temp justification 3",,"In-Person Pickup","03/04/2023","03/20/2023","PENDING","54.97","29"
"2211","temp description 2","Temp justification 1",,"Freight","03/06/2023","03/21/2023","REVIEW","11.53","4146"
"2213","temp description 2","Temp justification 2","Temp rejection reason 2","Standard Shipping","03/06/2023","03/15/2023","REJECTED","23.73","4535"
"2214","temp description 2","Temp justification 2",,"White-Glove","03/03/2023","03/21/2023","REVIEW","3.67","4448"
"2215","Temp description 1","Temp justification 3",,"Digital","03/03/2023","03/20/2023","REVIEW","20.16","3221"
"2216","Temp description 3","Temp justification 3","Temp rejection reason 3","Courier","03/04/2023","03/19/2023","REJECTED","7.3","208"
"2217","Temp description 3","Temp justification 3","Temp rejection reason 2","Digital","03/07/2023","03/16/2023","REJECTED","30","1413"
"2218","Temp description 3","Temp justification 3",,"Courier","03/01/2023","03/15/2023","PENDING","10.79","4417"
"2219","Temp description 1","Temp justification 3",,"Courier","03/07/2023","03/20/2023","APPROVED","11.06","4815"
"2220","Temp description 3","Temp justification 2","Temp rejection reason 2","Freight","03/05/2023","03/19/2023","REJECTED","15.74","4506"
"2221","temp description 2","Temp justification 2",,"Courier","03/07/2023","03/19/2023","APPROVED","1.31","3107"
"2223","temp description 2","Temp justification 1",,"White-Glove","03/04/2023","03/15/2023","REVIEW","22.96","1012"
"2225","temp description 2","Temp justification 1",,"White-Glove","03/01/2023","03/16/2023","PENDING","1.19","2243"
"2226","Temp description 1","Temp justification 1",,"Express Shipping","03/06/2023","03/20/2023","PENDING","48.84","4493"
"2227","Temp description 3","Temp justification 2",,"Freight","03/02/2023","03/16/2023","REVIEW","6.34","3377"
"2228","temp description 2","Temp justification 3","Temp rejection reason 3","Freight","03/04/2023","03/16/2023","REJECTED","15.28","2335"
"2229","Temp description 3","Temp justification 3",,"Courier","03/05/2023","03/16/2023","PENDING","2.17","2898"
"2230","temp description 2","Temp justification 2",,"Standard Shipping","03/03/2023","03/18/2023","REVIEW","2.76","316"
"2231","temp description 2","Temp justification 2",,"Standard Shipping","03/04/2023","03/16/2023","PENDING","6.84","4922"
"2232","Temp description 1","Temp justification 3",,"In-Person Pickup","03/02/2023","03/15/2023","PENDING","7.43","4770"
"2233","Temp description 3","Temp justification 3",,"Freight","03/02/2023","03/20/2023","REVIEW","11.3","3508"
"2234","temp description 2","Temp justification 2","Temp rejection reason 2","White-Glove","03/02/2023","03/19/2023","REJECTED","29.11","256"
"2235","temp description 2","Temp justification 1",,"White-Glove","03/05/2023","03/21/2023","PENDING","2.2","1584"
"2236","Temp description 1","Temp justification 3","Temp rejection reason 2","In-Person Pickup","03/08/2023","03/15/2023","REJECTED","4.23","2326"
"2237","Temp description 3","Temp justification 2",,"Freight","03/02/2023","03/20/2023","REVIEW","23.18","164"
"2238","Temp description 1","Temp justification 2",,"Freight","03/07/2023","03/15/2023","APPROVED","12.91","119"
"2239","Temp description 1","Temp justification 2",,"Express Shipping","03/08/2023","03/16/2023","REVIEW","11.28","2602"
"2240","temp description 2","Temp justification 1",,"Standard Shipping","03/05/2023","03/19/2023","APPROVED","17.81","822"
"2241","Temp description 3","Temp justification 1",,"Courier","03/07/2023","03/20/2023","REVIEW","153.9","3593"
"2243","temp description 2","Temp justification 2",,"Digital","03/06/2023","03/21/2023","APPROVED","30.75","3326"
"2244","Temp description 3","Temp justification 1",,"White-Glove","03/03/2023","03/18/2023","PENDING","7.02","1504"
"2245","Temp description 3","Temp justification 2",,"Courier","03/03/2023","03/17/2023","APPROVED","1.62","1937"
"2246","temp description 2","Temp justification 3",,"White-Glove","03/08/2023","03/21/2023","PENDING","32.43","2107"
"2247","temp description 2","Temp justification 1","Temp rejection reason 2","Courier","03/08/2023","03/19/2023","REJECTED","9.69","1637"
"2248","Temp description 3","Temp justification 1",,"Express Shipping","03/04/2023","03/20/2023","REVIEW","12.99","3329"
"2249","temp description 2","Temp justification 1","Temp rejection reason 2","Digital","03/05/2023","03/19/2023","REJECTED","11.25","439"
"2250","Temp description 1","Temp justification 1",,"Digital","03/01/2023","03/15/2023","REVIEW","18.34","1209"
"2251","Temp description 3","Temp justification 3","Temp rejection reason 2","Freight","03/05/2023","03/19/2023","REJECTED","31.59","3192"
"2252","Temp description 3","Temp justification 1",,"Freight","03/08/2023","03/21/2023","PENDING","0.94","3027"
"2253","temp description 2","Temp justification 3",,"Digital","03/04/2023","03/20/2023","APPROVED","3.16","4493"
"2254","Temp description 3","Temp justification 1",,"Digital","03/08/2023","03/17/2023","REVIEW","6","3497"
"2256","Temp description 1","Temp justification 3",,"In-Person Pickup","03/02/2023","03/16/2023","PENDING","15.21","2894"
"2257","Temp description 1","Temp justification 2",,"Courier","03/07/2023","03/15/2023","APPROVED","5.85","1832"
"2258","Temp description 1","Temp justification 2",,"Courier","03/02/2023","03/18/2023","REVIEW","15.57","1962"
"2259","Temp description 3","Temp justification 2","Temp rejection reason 2","White-Glove","03/05/2023","03/21/2023","REJECTED","2.98","3809"
"2260","temp description 2","Temp justification 3","Temp rejection reason 1","Standard Shipping","03/02/2023","03/19/2023","REJECTED","6.82","94"
"2261","temp description 2","Temp justification 2",,"Express Shipping","03/08/2023","03/17/2023","REVIEW","6.31","3165"
"2262","temp description 2","Temp justification 3",,"White-Glove","03/05/2023","03/18/2023","APPROVED","4.37","3945"
"2264","Temp description 3","Temp justification 1",,"Standard Shipping","03/04/2023","03/16/2023","APPROVED","34.49","1187"
"2265","temp description 2","Temp justification 2","Temp rejection reason 3","White-Glove","03/02/2023","03/19/2023","REJECTED","2.85","709"
"2266","temp description 2","Temp justification 3",,"White-Glove","03/07/2023","03/15/2023","REVIEW","10.4","1690"
"2267","temp description 2","Temp justification 3","Temp rejection reason 2","Digital","03/02/2023","03/19/2023","REJECTED","1.37","1433"
"2268","Temp description 1","Temp justification 3",,"Standard Shipping","03/01/2023","03/18/2023","PENDING","4.2","267"
"2269","Temp description 1","Temp justification 3",,"In-Person Pickup","03/08/2023","03/17/2023","REVIEW","3.55","964"
"2270","temp description 2","Temp justification 3",,"Express Shipping","03/05/2023","03/16/2023","APPROVED","8.94","2144"
"2271","Temp description 1","Temp justification 3",,"Digital","03/04/2023","03/19/2023","PENDING","7.79","2163"
"2273","Temp description 3","Temp justification 1",,"Digital","03/07/2023","03/21/2023","REVIEW","19.97","303"
"2274","temp description 2","Temp justification 1",,"In-Person Pickup","03/03/2023","03/19/2023","REVIEW","20.52","4819"
"2275","Temp description 3","Temp justification 1","Temp rejection reason 2","Freight","03/07/2023","03/19/2023","REJECTED","12.55","391"
"2278","Temp description 3","Temp justification 3","Temp rejection reason 3","Standard Shipping","03/05/2023","03/15/2023","REJECTED","4.57","2166"
"2279","Temp description 1","Temp justification 1",,"White-Glove","03/06/2023","03/17/2023","APPROVED","59.19","4433"
"2280","temp description 2","Temp justification 1","Temp rejection reason 1","Digital","03/06/2023","03/21/2023","REJECTED","23.4","3079"
"2281","Temp description 3","Temp justification 2",,"Freight","03/06/2023","03/15/2023","APPROVED","7.38","1191"
"2282","Temp description 1","Temp justification 2",,"In-Person Pickup","03/01/2023","03/18/2023","REVIEW","6.92","1633"
"2283","Temp description 3","Temp justification 1",,"Standard Shipping","03/05/2023","03/18/2023","REVIEW","9.91","771"
"2284","temp description 2","Temp justification 2",,"Digital","03/05/2023","03/17/2023","REVIEW","60.39","4202"
"2285","Temp description 3","Temp justification 2","Temp rejection reason 2","Standard Shipping","03/01/2023","03/15/2023","REJECTED","1.55","1148"
"2286","Temp description 3","Temp justification 1",,"Express Shipping","03/07/2023","03/17/2023","APPROVED","2.62","2447"
"2287","Temp description 1","Temp justification 2",,"White-Glove","03/07/2023","03/17/2023","PENDING","32.87","1898"
"2288","Temp description 1","Temp justification 3",,"White-Glove","03/08/2023","03/18/2023","REVIEW","3.93","3584"
"2289","Temp description 1","Temp justification 2","Temp rejection reason 1","Freight","03/06/2023","03/19/2023","REJECTED","14.98","2208"
"2292","Temp description 1","Temp justification 1",,"White-Glove","03/07/2023","03/21/2023","PENDING","9.91","2282"
"2293","temp description 2","Temp justification 3",,"Express Shipping","03/04/2023","03/15/2023","REVIEW","2.45","995"
"2294","Temp description 3","Temp justification 1",,"Freight","03/02/2023","03/21/2023","REVIEW","12.88","2351"
"2295","Temp description 3","Temp justification 2","Temp rejection reason 3","Standard Shipping","03/08/2023","03/15/2023","REJECTED","32.93","3104"
"2297","Temp description 3","Temp justification 2",,"In-Person Pickup","03/03/2023","03/20/2023","REVIEW","15.22","4831"
"2298","Temp description 3","Temp justification 1",,"Courier","03/06/2023","03/20/2023","PENDING","5.8","776"
"2299","Temp description 1","Temp justification 3",,"Express Shipping","03/04/2023","03/21/2023","REVIEW","4.77","577"
"2301","temp description 2","Temp justification 1",,"White-Glove","03/01/2023","03/19/2023","PENDING","5.16","2034"
"2302","Temp description 3","Temp justification 1","Temp rejection reason 1","Standard Shipping","03/04/2023","03/20/2023","REJECTED","17.09","4275"
"2303","Temp description 1","Temp justification 2",,"Digital","03/07/2023","03/20/2023","REVIEW","18.98","3286"
"2304","temp description 2","Temp justification 3","Temp rejection reason 2","Freight","03/02/2023","03/15/2023","REJECTED","12.52","1009"
"2305","temp description 2","Temp justification 3",,"Courier","03/01/2023","03/19/2023","PENDING","30.65","2667"
"2306","temp description 2","Temp justification 3",,"Courier","03/03/2023","03/19/2023","PENDING","8.09","4421"
"2307","temp description 2","Temp justification 1","Temp rejection reason 2","White-Glove","03/07/2023","03/17/2023","REJECTED","13.53","142"
"2308","Temp description 3","Temp justification 1","Temp rejection reason 1","White-Glove","03/05/2023","03/20/2023","REJECTED","38.21","4128"
"2310","Temp description 1","Temp justification 1",,"Freight","03/03/2023","03/17/2023","APPROVED","41.37","3350"
"2311","temp description 2","Temp justification 1",,"Express Shipping","03/07/2023","03/17/2023","PENDING","10.05","124"
"2312","Temp description 1","Temp justification 2",,"Express Shipping","03/01/2023","03/15/2023","APPROVED","7.84","3182"
"2313","Temp description 1","Temp justification 3",,"Freight","03/05/2023","03/16/2023","PENDING","11.32","4950"
"2314","Temp description 3","Temp justification 2",,"Digital","03/06/2023","03/15/2023","APPROVED","12.1","4430"
"2315","Temp description 3","Temp justification 2",,"White-Glove","03/01/2023","03/16/2023","PENDING","8.19","3208"
"2316","Temp description 1","Temp justification 1",,"Standard Shipping","03/01/2023","03/21/2023","REVIEW","10.19","1713"
"2317","Temp description 1","Temp justification 3",,"Standard Shipping","03/02/2023","03/17/2023","PENDING","32.15","1674"
"2319","temp description 2","Temp justification 2",,"Courier","03/07/2023","03/15/2023","PENDING","81.45","1205"
"2320","Temp description 1","Temp justification 1",,"Courier","03/01/2023","03/17/2023","REVIEW","23.91","3418"
"2321","Temp description 3","Temp justification 3",,"Express Shipping","03/04/2023","03/16/2023","PENDING","28.38","3373"
"2322","Temp description 3","Temp justification 2","Temp rejection reason 1","Express Shipping","03/02/2023","03/17/2023","REJECTED","54.58","1683"
"2324","Temp description 3","Temp justification 1",,"White-Glove","03/08/2023","03/21/2023","APPROVED","3.62","2256"
"2325","Temp description 3","Temp justification 3",,"Freight","03/05/2023","03/15/2023","PENDING","11.76","2834"
"2327","Temp description 1","Temp justification 1",,"White-Glove","03/06/2023","03/18/2023","PENDING","24.73","1014"
